word,sentences,majority voted complexity label,complex_percentage,str_idx,end_idx
دیرهنگام,سال گذشته با طرح موضوع واگذاری کلیه موقعیت‌های تبلیغاتی صداوسیمای جمهوری اسلامی ایران و برگزاری مزایده فروش سه ساله این رسانه در زمینه پذیرش و پخش آگهی‌های بازرگانی، سازمان صدا و سیما دچار اختلالی در فرآیند عملیاتی خود در این زمینه شد که با بی‌سرانجام ماندن آن مزایده، تعرفه و ضوابطی دیرهنگام و پر از نکات مبهم منتشر شد که ایرادهای زیادی به آن وارد بود، اما امسال باوجود چندین سال گذشته، تعرفه و ضوابطی مختصر و مفید با نگاهی تقریبا همه‌جانبه و زود هنگام در تاریخ ۱۱ دی‌ماه ۱۳۹۵ برای سال آینده منتشر شد که نه‌تنها بسیاری از مشکلات تعرفه و ضوابط سال ۱۳۹۵ را اصلاح کرده بلکه برخی مشکلات برنامه‌ریزی رسانه و حقوق صاحبان کالا و خدمات را نیز در سال‌های گذشته اصلاح کرده است.,0,0,284,291
احکام,در این بین ما نمی‌توانیم صرفا با اقدامات فوری و عجولانه و با صدور احکام سنگین از وقوع چنین جنایاتی پیشگیری کنیم.,0,0,66,70
کارشناسانه,فقط کافی است برنامه‌های رسانه‌ها و سخنرانی‌ها را در یک مقطع زمانی مورد بررسی کارشناسانه قرار دهیم تا مشخص شود بیشتر متن‌ها و جملاتی که مورد استفاده قرار می‌گیرند، خشن و به نوعی دعوت به کینه و خط‌کشی بین اقشار جامعه است.,1,100,77,86
وسیع,کتاب اقتصاد بین‌الملل: نظریه و عمل به طور وسیع به عنوان متن درسی پایه در بسیاری از دانشگاه‌های جهان تدریس می‌شود.,1,60,42,45
مو,فرمول رنگ مو جدید و زیبا ۲ کد مطلب: ۱۷۳۲۵۰ رنگ قوه ایی تیره‌ی دودی ترکیب رنگ موی این عکس طبیعی ۳ ۵۰ میل خاکستری ۳ ۵۰ میل دودی ۴ ۳۰ میل واریاسیون نقره‌ای ۵ سانت واریاسیون دودی ۲ سانت اکسیدان ۱ برابر با مقدار رنگ.,0,0,2,3
می‌بارد,وی در پایان صحبت‌های خود گفت: ما یک زمین تمرین داریم و وقتی باران می‌بارد نمی‌توانیم تمرین کنیم و ناچاریم در سالن تمرین کنیم.,1,80,66,72
کود,وی اظهار داشت: کشت مزرعه بصورت مکانیزه و با دستگاه کود کار  بذر کار کم خاک ورزی ریز دانه کار انجام گردیده وآبیاری این مزرعه به روش میکرو و با استفاده از نوارهای آبیاری قطره‌ای تیپ انجام گردیده و فواصل بین نوارها ۴۰ سانتی‌متر درنظر گرفته‌شده است.,0,40,51,53
شیبدار,از مزایای این روش آبیاری افزایش ۲۰ الی ۳۰ درصدی راندمان آبیاری و یکنواختی آبیاری علی‌الخصوص در اراضی شیبدار می‌باشد.,0,40,101,106
دانستن,عنوان: معلمان سلامت خود را جدی بگیرند  ساعت‌ها روی پاهایش در مقابل نگاه‌های پرسشگر و ذهن‌های مشتاق دانستن می‌ایستد و با صدایی که از ته حنجره‌اش بیرون می‌آید، دانسته‌هایش را به دانش‌آموزانش ارزانی می‌کند.,1,80,99,104
واسطه‌گری,فریمان گفت: متاسفانه همچون بسیاری از دیگر بخش‌های اقتصادی کشور، ماهی قزل‌آلا نیز در بند واسطه‌گری و دلالی گرفتار شده است.,1,80,88,96
پنهان‌شده,فریمان عنوان کرد: متاسفانه رسانه‌ها نیز آنچنان که باید به گلایه‌ها و انتظارات پرورش دهندگان ماهی قزل‌آلا نمی‌پردازند و گویی دغدغه‌های فعالان این عرصه در لابه لای مشکلات ریز و درشت اقتصادی گم یا پنهان‌شده است.,1,60,194,202
غیر‌قابل,۱۸  ۲۰۱۷  ۰۰:۲۴:۰۰ بیش از یک‌سوم نمادهای بورسی غیر‌قابل معامله شدند رشد سهام در ترافیک توقف‌ها عصر بازار نماگر بورس تهران معاملات روز گذشته را با رشد ۷۲ واحدی معادل ۱  ۰ درصد به پایان رساند و در سطح ۷۹ هزار و ۶۹۳ واحد ایستاد.,0,0,47,54
ددر,بیش از یک سوم ارزش بازار ددر این میان شرکت آلومینیوم ایران طولانی‌ترین زمان توقف نماد را به خود اختصاص داده است.,0,0,25,27
حیات,وی خاطرنشان کرد: چرا باید با واردات حیات ممات افرادی که اکثرا از قشر ضعیف جامعه هستند و بیمه درست و حسابی هم ندارند را به خطر بیندازیم.,0,0,36,39
درازمدت,در هر حال می‌توانید روزانه به اندازه یک قوطی کبریت پنیر را بدون نگرانی بخورید و نیز حداقل یک لیوان شیر کم‌چرب و یک‌کاسه ماست کم‌چرب در برنامه غذایی روزانه خود بگنجانید و منتظر نتایج آن برای کاهش وزن در درازمدت باشید.,0,20,202,208
کلیات,خیز بلند مجلس برای مقابله با تحریم‌های آمریکا ۷ مرداد ۱۳۹۶ ساعت ۱۶:۴۳ تصویب کلیات طرح مقابله با اقدامات ماجراجویانه و تروریستی آمریکا در منطقه در کمیسیون امنیت ملی و سیاست خارجی خیز بلند مجلس شورای اسلامی برای مقابله تمام‌قد با تحریم‌های ضدایرانی کنگره است.,0,20,76,80
شایق,وی افزود: با حضور ۳۰ کارگر لایروب عملیات پاکسازی مسیل فرحزاد در محدوده شایق به متراژ ۱۵۰۰ مترطول با جمع‌آوری ۶ تن رسوبات، مسیل فرحزاد محدوده فاز ۲ بوستان نهج‌البلاغه به متراژ ۱۲۰۰ مترطول با جمع‌آوری ۳ تن ضایعات و رسوبات و پاکسازی حوضچه گیشا واقع در ضلع جنوب پارک گفتگو با جمع‌آوری و حمل ۴۴۰ تن رسوبات توسط ماشین‌آلات از جمله لودر، کامیون و بیل میکانیکی انجام‌شده و به صورت مستمر و روزانه در ۵ مسیل دیگر پاکسازی می‌شود، به طوری که برخی از مسیل‌ها ۲ تا ۳ بار در هفته لایروبی و پاکسازی می‌شوند تا وقوع سیلاب و احتمال خطر پذیری در مسیل‌های سطح منطقه کنترل شود.,0,0,71,74
وداع,فرهاد چند هفته قبل در فضای مجازی برادر خودش فرزاد را آنفالو کرد و بعد از این‌که در مراسم آخرین وداع با زنده‌یاد پورحیدری هم بدون برادرش حاضر شد، این شایعه به گوش رسید که با فرزاد قهر است و البته یکی از دوستان مشترک این دو برادر هم شایعه قهر آنها را تایید کرد و به شکل غیررسمی گفت فرهاد از رفتار اخیر فرزاد که یک شوخی در فضای مجازی را جدی گرفته، شاکی است.,1,100,95,98
سرسبد,امسال اکثر نگاه‌ها به معرفی نسل چهارم کهکشانی‌ها دوخته شده بود که سامسونگ تاریخ گل سرسبد خودش را به ۲۰ روز بعد موکول نمود تا بتواند وقت بیشتری را برروی آن صرف نماید.,0,20,83,87
نامساعد,دلیل افزایش قیمت گوشت قرمز جمعه ۱۸ بهمن ۱۳۹۲ ساعت ۱۰:۴۵ کد مطلب: ۲۲۵۱۰۵ رییس اتحادیه توزیع‌کنندگان گوشت گوسفندی از عدم تغییر حجم دام ورودی به میادین عرضه خبر داد و گفت: زمان ورود دام زنده به تهران کمی طولانی شده و این موضوع به دلیل شرایط جوی نامساعد راه‌هاست.,1,80,242,248
غیرهسته‌ای,اقدامات دولت آمریکا در این زمینه ادامه کارشکنی در مسیر بهبود روابط اقتصادی ایران و جامعه جهانی با تاکید بر عدم عادی‌سازی تعاملات بانکی و مالی، تلاش برای وضع تحریم‌های جدید در زمینه‌های غیرهسته‌ای مانند فعالیت‌های موشکی، حقوق بشر و  می‌باشد.,1,80,185,194
